409.5,0.16309,0.01658,0.82033
409.6,0.16306,0.01657,0.82036
409.7,0.16304,0.01656,0.82040
409.8,0.16301,0.01655,0.82044
409.9,0.16298,0.01654,0.82048
410.0,0.16296,0.01653,0.82052
410.1,0.16293,0.01651,0.82056
410.2,0.16290,0.01650,0.82060
410.3,0.16287,0.01649,0.82064
410.4,0.16285,0.01648,0.82068
410.5,0.16282,0.01646,0.82072
410.6,0.16279,0.01645,0.82076
410.7,0.16276,0.01644,0.82081
410.8,0.16273,0.01642,0.82085
410.9,0.16269,0.01641,0.82089
411.0,0.16266,0.01640,0.82094
411.1,0.16263,0.01639,0.82098
411.2,0.16260,0.01637,0.82103
411.3,0.16257,0.01636,0.82107
411.4,0.16253,0.01635,0.82112
411.5,0.16250,0.01633,0.82117
411.6,0.16247,0.01632,0.82121
411.7,0.16243,0.01631,0.82126
411.8,0.16240,0.01629,0.82131
411.9,0.16237,0.01628,0.82135
412.0,0.16233,0.01627,0.82140
412.1,0.16230,0.01626,0.82145
412.2,0.16226,0.01624,0.82149
412.3,0.16223,0.01623,0.82154
412.4,0.16219,0.01622,0.82159
412.5,0.16216,0.01621,0.82164
412.6,0.16212,0.01619,0.82169
412.7,0.16209,0.01618,0.82173
412.8,0.16205,0.01617,0.82178
412.9,0.16201,0.01616,0.82183
413.0,0.16198,0.01614,0.82188
413.1,0.16194,0.01613,0.82193
413.2,0.16191,0.01612,0.82197
413.3,0.16187,0.01611,0.82202
413.4,0.16183,0.01610,0.82207
413.5,0.16180,0.01609,0.82212
413.6,0.16176,0.01607,0.82216
413.7,0.16173,0.01606,0.82221
413.8,0.16169,0.01605,0.82226
413.9,0.16165,0.01604,0.82230
414.0,0.16162,0.01603,0.82235
414.1,0.16158,0.01602,0.82240
414.2,0.16155,0.01601,0.82244
414.3,0.16151,0.01600,0.82249
414.4,0.16147,0.01599,0.82253
414.5,0.16144,0.01598,0.82258
414.6,0.16140,0.01597,0.82262
414.7,0.16137,0.01596,0.82267
414.8,0.16133,0.01596,0.82271
414.9,0.16130,0.01595,0.82275
415.0,0.16126,0.01594,0.82280
415.1,0.16123,0.01593,0.82284
415.2,0.16120,0.01592,0.82288
415.3,0.16116,0.01592,0.82292
415.4,0.16113,0.01591,0.82296
415.5,0.16109,0.01590,0.82300
415.6,0.16106,0.01590,0.82304
415.7,0.16103,0.01589,0.82308
415.8,0.16099,0.01588,0.82312
415.9,0.16096,0.01588,0.82316
416.0,0.16093,0.01587,0.82320
416.1,0.16089,0.01587,0.82324
416.2,0.16086,0.01586,0.82328
416.3,0.16083,0.01586,0.82331
416.4,0.16080,0.01585,0.82335
416.5,0.16076,0.01585,0.82339
416.6,0.16073,0.01585,0.82342
416.7,0.16070,0.01584,0.82346
416.8,0.16067,0.01584,0.82349
416.9,0.16063,0.01584,0.82353
417.0,0.16060,0.01583,0.82357
417.1,0.16057,0.01583,0.82360
417.2,0.16054,0.01583,0.82363
417.3,0.16050,0.01583,0.82367
417.4,0.16047,0.01583,0.82370
417.5,0.16044,0.01582,0.82374
417.6,0.16041,0.01582,0.82377
417.7,0.16037,0.01582,0.82380
417.8,0.16034,0.01582,0.82384
417.9,0.16031,0.01582,0.82387
418.0,0.16028,0.01582,0.82390
418.1,0.16024,0.01582,0.82393
418.2,0.16021,0.01582,0.82397
418.3,0.16018,0.01583,0.82400
418.4,0.16014,0.01583,0.82403
418.5,0.16011,0.01583,0.82406
418.6,0.16008,0.01583,0.82409
418.7,0.16004,0.01583,0.82412
418.8,0.16001,0.01584,0.82416
418.9,0.15997,0.01584,0.82419
419.0,0.15994,0.01584,0.82422
419.1,0.15990,0.01585,0.82425
419.2,0.15987,0.01585,0.82428
419.3,0.15983,0.01585,0.82431
419.4,0.15980,0.01586,0.82434
419.5,0.15976,0.01586,0.82437
419.6,0.15973,0.01587,0.82440
419.7,0.15969,0.01587,0.82443
419.8,0.15966,0.01588,0.82446
419.9,0.15962,0.01589,0.82450
420.0,0.15958,0.01589,0.82453
420.1,0.15954,0.01590,0.82456
420.2,0.15951,0.01591,0.82459
420.3,0.15947,0.01591,0.82462
420.4,0.15943,0.01592,0.82465
420.5,0.15939,0.01593,0.82468
420.6,0.15935,0.01594,0.82471
420.7,0.15931,0.01595,0.82474
420.8,0.15927,0.01596,0.82477
420.9,0.15924,0.01596,0.82480
421.0,0.15920,0.01597,0.82483
421.1,0.15916,0.01598,0.82486
421.2,0.15911,0.01599,0.82489
421.3,0.15907,0.01600,0.82492
421.4,0.15903,0.01601,0.82495
421.5,0.15899,0.01602,0.82498
421.6,0.15895,0.01604,0.82501
421.7,0.15891,0.01605,0.82504
421.8,0.15887,0.01606,0.82507
421.9,0.15883,0.01607,0.82510
422.0,0.15879,0.01608,0.82513
422.1,0.15874,0.01609,0.82516
422.2,0.15870,0.01611,0.82519
422.3,0.15866,0.01612,0.82522
422.4,0.15862,0.01613,0.82525
422.5,0.15857,0.01615,0.82528
422.6,0.15853,0.01616,0.82531
422.7,0.15849,0.01617,0.82534
422.8,0.15845,0.01619,0.82537
422.9,0.15840,0.01620,0.82540
423.0,0.15836,0.01622,0.82542
423.1,0.15832,0.01623,0.82545
423.2,0.15827,0.01624,0.82548
423.3,0.15823,0.01626,0.82551
423.4,0.15819,0.01627,0.82554
423.5,0.15814,0.01629,0.82557
423.6,0.15810,0.01630,0.82559
423.7,0.15806,0.01632,0.82562
423.8,0.15802,0.01634,0.82565
423.9,0.15797,0.01635,0.82568
424.0,0.15793,0.01637,0.82570
424.1,0.15789,0.01638,0.82573
424.2,0.15784,0.01640,0.82576
424.3,0.15780,0.01642,0.82578
424.4,0.15776,0.01643,0.82581
424.5,0.15771,0.01645,0.82584
424.6,0.15767,0.01646,0.82586
424.7,0.15763,0.01648,0.82589
424.8,0.15759,0.01650,0.82591
424.9,0.15755,0.01652,0.82594
425.0,0.15750,0.01653,0.82596
425.1,0.15746,0.01655,0.82599
425.2,0.15742,0.01657,0.82601
425.3,0.15738,0.01658,0.82604
425.4,0.15734,0.01660,0.82606
425.5,0.15730,0.01662,0.82609
425.6,0.15725,0.01664,0.82611
425.7,0.15721,0.01665,0.82613
425.8,0.15717,0.01667,0.82615
425.9,0.15713,0.01669,0.82618
426.0,0.15709,0.01671,0.82620
426.1,0.15705,0.01673,0.82622
426.2,0.15701,0.01675,0.82624
426.3,0.15697,0.01677,0.82627
426.4,0.15693,0.01678,0.82629
426.5,0.15689,0.01680,0.82631
426.6,0.15685,0.01682,0.82633
426.7,0.15681,0.01684,0.82635
426.8,0.15677,0.01686,0.82637
426.9,0.15673,0.01688,0.82639
427.0,0.15669,0.01690,0.82641
427.1,0.15665,0.01692,0.82643
427.2,0.15661,0.01694,0.82645
427.3,0.15657,0.01697,0.82647
427.4,0.15652,0.01699,0.82649
427.5,0.15648,0.01701,0.82651
427.6,0.15644,0.01703,0.82653
427.7,0.15640,0.01705,0.82654
427.8,0.15636,0.01708,0.82656
427.9,0.15632,0.01710,0.82658
428.0,0.15628,0.01712,0.82660
428.1,0.15624,0.01715,0.82662
428.2,0.15620,0.01717,0.82663
428.3,0.15615,0.01719,0.82665
428.4,0.15611,0.01722,0.82667
428.5,0.15607,0.01724,0.82669
428.6,0.15603,0.01727,0.82670
428.7,0.15599,0.01730,0.82672
428.8,0.15594,0.01732,0.82674
428.9,0.15590,0.01735,0.82675
429.0,0.15586,0.01738,0.82677
429.1,0.15581,0.01740,0.82678
429.2,0.15577,0.01743,0.82680
429.3,0.15572,0.01746,0.82681
429.4,0.15568,0.01749,0.82683
429.5,0.15563,0.01752,0.82685
429.6,0.15559,0.01755,0.82686
429.7,0.15554,0.01758,0.82688
429.8,0.15550,0.01761,0.82689
429.9,0.15545,0.01764,0.82691
430.0,0.15540,0.01767,0.82692
430.1,0.15536,0.01771,0.82694
430.2,0.15531,0.01774,0.82695
430.3,0.15526,0.01777,0.82696
430.4,0.15521,0.01781,0.82698
430.5,0.15516,0.01784,0.82699
430.6,0.15511,0.01788,0.82701
430.7,0.15506,0.01791,0.82702
430.8,0.15501,0.01795,0.82704
430.9,0.15496,0.01799,0.82705
431.0,0.15491,0.01802,0.82706
431.1,0.15486,0.01806,0.82708
431.2,0.15481,0.01810,0.82709
431.3,0.15476,0.01814,0.82710
431.4,0.15471,0.01818,0.82712
431.5,0.15465,0.01822,0.82713
431.6,0.15460,0.01825,0.82714
431.7,0.15455,0.01829,0.82716
431.8,0.15449,0.01833,0.82717
431.9,0.15444,0.01837,0.82718
432.0,0.15439,0.01841,0.82720
432.1,0.15433,0.01846,0.82721
432.2,0.15428,0.01850,0.82722
432.3,0.15423,0.01854,0.82724
432.4,0.15417,0.01858,0.82725
432.5,0.15412,0.01862,0.82726
432.6,0.15406,0.01866,0.82727
432.7,0.15401,0.01871,0.82729
432.8,0.15395,0.01875,0.82730
432.9,0.15390,0.01879,0.82731
433.0,0.15384,0.01883,0.82733
433.1,0.15379,0.01888,0.82734
433.2,0.15373,0.01892,0.82735
433.3,0.15368,0.01896,0.82736
433.4,0.15362,0.01900,0.82737
433.5,0.15357,0.01905,0.82739
433.6,0.15351,0.01909,0.82740
433.7,0.15346,0.01913,0.82741
433.8,0.15340,0.01918,0.82742
433.9,0.15335,0.01922,0.82744
434.0,0.15329,0.01926,0.82745
434.1,0.15324,0.01930,0.82746
434.2,0.15318,0.01935,0.82747
434.3,0.15313,0.01939,0.82748
434.4,0.15307,0.01943,0.82749
434.5,0.15302,0.01947,0.82751
434.6,0.15297,0.01952,0.82752
434.7,0.15291,0.01956,0.82753
434.8,0.15286,0.01960,0.82754
434.9,0.15281,0.01964,0.82755
435.0,0.15276,0.01968,0.82756
435.1,0.15270,0.01972,0.82757
435.2,0.15265,0.01976,0.82758
435.3,0.15260,0.01980,0.82759
435.4,0.15255,0.01984,0.82760
435.5,0.15250,0.01988,0.82761
435.6,0.15245,0.01992,0.82763
435.7,0.15240,0.01996,0.82764
435.8,0.15235,0.02000,0.82765
435.9,0.15230,0.02004,0.82766
436.0,0.15225,0.02008,0.82767
436.1,0.15220,0.02012,0.82767
436.2,0.15216,0.02016,0.82768
436.3,0.15211,0.02020,0.82769
436.4,0.15206,0.02024,0.82770
436.5,0.15201,0.02028,0.82771
436.6,0.15196,0.02032,0.82772
436.7,0.15192,0.02035,0.82773
436.8,0.15187,0.02039,0.82774
436.9,0.15182,0.02043,0.82775
437.0,0.15178,0.02047,0.82775
437.1,0.15173,0.02051,0.82776
437.2,0.15168,0.02055,0.82777
437.3,0.15164,0.02059,0.82778
437.4,0.15159,0.02063,0.82778
437.5,0.15154,0.02066,0.82779
437.6,0.15150,0.02070,0.82780
437.7,0.15145,0.02074,0.82781
437.8,0.15140,0.02078,0.82781
437.9,0.15136,0.02082,0.82782
438.0,0.15131,0.02086,0.82782
438.1,0.15127,0.02090,0.82783
438.2,0.15122,0.02094,0.82784
438.3,0.15117,0.02098,0.82784
438.4,0.15113,0.02103,0.82785
438.5,0.15108,0.02107,0.82785
438.6,0.15104,0.02111,0.82786
438.7,0.15099,0.02115,0.82786
438.8,0.15094,0.02119,0.82787
438.9,0.15090,0.02123,0.82787
439.0,0.15085,0.02128,0.82787
439.1,0.15080,0.02132,0.82788
439.2,0.15075,0.02136,0.82788
439.3,0.15071,0.02141,0.82788
439.4,0.15066,0.02145,0.82789
439.5,0.15061,0.02150,0.82789
439.6,0.15056,0.02154,0.82789
439.7,0.15051,0.02159,0.82790
439.8,0.15046,0.02164,0.82790
439.9,0.15041,0.02169,0.82790
440.0,0.15036,0.02173,0.82790
440.1,0.15031,0.02178,0.82790
440.2,0.15026,0.02183,0.82790
440.3,0.15021,0.02188,0.82791
440.4,0.15016,0.02193,0.82791
440.5,0.15011,0.02198,0.82791
440.6,0.15006,0.02203,0.82791
440.7,0.15001,0.02209,0.82791
440.8,0.14995,0.02214,0.82791
440.9,0.14990,0.02219,0.82791
441.0,0.14985,0.02225,0.82791
441.1,0.14979,0.02230,0.82791
441.2,0.14974,0.02236,0.82790
441.3,0.14968,0.02241,0.82790
441.4,0.14963,0.02247,0.82790
441.5,0.14957,0.02253,0.82790
441.6,0.14952,0.02258,0.82790
441.7,0.14946,0.02264,0.82790
441.8,0.14941,0.02270,0.82789
441.9,0.14935,0.02276,0.82789
442.0,0.14929,0.02282,0.82789
442.1,0.14924,0.02288,0.82789
442.2,0.14918,0.02294,0.82788
442.3,0.14912,0.02300,0.82788
442.4,0.14906,0.02306,0.82788
442.5,0.14901,0.02312,0.82787
442.6,0.14895,0.02318,0.82787
442.7,0.14889,0.02324,0.82787
442.8,0.14883,0.02331,0.82786
442.9,0.14877,0.02337,0.82786
443.0,0.14871,0.02343,0.82785
443.1,0.14865,0.02350,0.82785
443.2,0.14859,0.02356,0.82784
443.3,0.14853,0.02363,0.82784
443.4,0.14847,0.02369,0.82783
443.5,0.14841,0.02376,0.82783
443.6,0.14835,0.02382,0.82782
443.7,0.14829,0.02389,0.82782
443.8,0.14823,0.02396,0.82781
443.9,0.14817,0.02402,0.82781
444.0,0.14811,0.02409,0.82780
444.1,0.14805,0.02416,0.82779
444.2,0.14799,0.02423,0.82779
444.3,0.14793,0.02430,0.82778
444.4,0.14786,0.02436,0.82777
444.5,0.14780,0.02443,0.82776
444.6,0.14774,0.02450,0.82776
444.7,0.14768,0.02457,0.82775
444.8,0.14762,0.02464,0.82774
444.9,0.14756,0.02471,0.82773
445.0,0.14749,0.02478,0.82773
445.1,0.14743,0.02485,0.82772
445.2,0.14737,0.02492,0.82771
445.3,0.14731,0.02499,0.82770
445.4,0.14725,0.02506,0.82769
445.5,0.14718,0.02513,0.82768
445.6,0.14712,0.02521,0.82767
445.7,0.14706,0.02528,0.82766
445.8,0.14700,0.02535,0.82765
445.9,0.14693,0.02542,0.82764
446.0,0.14687,0.02550,0.82763
446.1,0.14681,0.02557,0.82762
446.2,0.14675,0.02564,0.82761
446.3,0.14668,0.02572,0.82760
446.4,0.14662,0.02579,0.82759
446.5,0.14656,0.02587,0.82758
446.6,0.14649,0.02594,0.82756
446.7,0.14643,0.02602,0.82755
446.8,0.14637,0.02609,0.82754
446.9,0.14630,0.02617,0.82752
447.0,0.14624,0.02625,0.82751
447.1,0.14618,0.02633,0.82750
447.2,0.14611,0.02641,0.82748
447.3,0.14605,0.02649,0.82746
447.4,0.14599,0.02657,0.82745
447.5,0.14592,0.02665,0.82743
447.6,0.14586,0.02673,0.82742
447.7,0.14579,0.02681,0.82740
447.8,0.14573,0.02689,0.82738
447.9,0.14566,0.02698,0.82736
448.0,0.14560,0.02706,0.82734
448.1,0.14553,0.02715,0.82732
448.2,0.14547,0.02723,0.82730
448.3,0.14540,0.02732,0.82728
448.4,0.14533,0.02741,0.82726
448.5,0.14527,0.02750,0.82724
448.6,0.14520,0.02759,0.82722
448.7,0.14513,0.02768,0.82719
448.8,0.14507,0.02777,0.82717
448.9,0.14500,0.02786,0.82714
449.0,0.14493,0.02795,0.82712
449.1,0.14486,0.02805,0.82709
449.2,0.14479,0.02814,0.82706
449.3,0.14472,0.02824,0.82704
449.4,0.14465,0.02834,0.82701
449.5,0.14459,0.02844,0.82698
449.6,0.14452,0.02854,0.82695
449.7,0.14444,0.02864,0.82692
449.8,0.14437,0.02874,0.82689
449.9,0.14430,0.02884,0.82685
450.0,0.14423,0.02895,0.82682
450.1,0.14416,0.02906,0.82678
450.2,0.14409,0.02916,0.82675
450.3,0.14401,0.02927,0.82671
450.4,0.14394,0.02938,0.82668
450.5,0.14387,0.02949,0.82664
450.6,0.14379,0.02961,0.82660
450.7,0.14372,0.02972,0.82656
450.8,0.14364,0.02984,0.82652
450.9,0.14357,0.02995,0.82648
451.0,0.14349,0.03007,0.82643
451.1,0.14342,0.03019,0.82639
451.2,0.14334,0.03031,0.82635
451.3,0.14326,0.03044,0.82630
451.4,0.14318,0.03056,0.82626
451.5,0.14311,0.03068,0.82621
451.6,0.14303,0.03081,0.82616
451.7,0.14295,0.03094,0.82612
451.8,0.14287,0.03107,0.82607
451.9,0.14279,0.03120,0.82602
452.0,0.14271,0.03133,0.82597
452.1,0.14262,0.03146,0.82592
452.2,0.14254,0.03159,0.82586
452.3,0.14246,0.03173,0.82581
452.4,0.14238,0.03186,0.82576
452.5,0.14229,0.03200,0.82571
452.6,0.14221,0.03214,0.82565
452.7,0.14212,0.03228,0.82560
452.8,0.14204,0.03242,0.82554
452.9,0.14195,0.03256,0.82549
453.0,0.14186,0.03271,0.82543
453.1,0.14177,0.03285,0.82537
453.2,0.14169,0.03300,0.82531
453.3,0.14160,0.03315,0.82526
453.4,0.14151,0.03330,0.82520
453.5,0.14142,0.03345,0.82514
453.6,0.14133,0.03360,0.82508
453.7,0.14123,0.03375,0.82502
453.8,0.14114,0.03390,0.82496
453.9,0.14105,0.03406,0.82489
454.0,0.14095,0.03422,0.82483
454.1,0.14086,0.03437,0.82477
454.2,0.14076,0.03453,0.82471
454.3,0.14067,0.03469,0.82464
454.4,0.14057,0.03485,0.82458
454.5,0.14047,0.03501,0.82452
454.6,0.14037,0.03518,0.82445
454.7,0.14027,0.03534,0.82439
454.8,0.14017,0.03551,0.82432
454.9,0.14007,0.03567,0.82425
455.0,0.13997,0.03584,0.82419
455.1,0.13987,0.03601,0.82412
455.2,0.13976,0.03618,0.82406
455.3,0.13966,0.03635,0.82399
455.4,0.13955,0.03653,0.82392
455.5,0.13945,0.03670,0.82386
455.6,0.13934,0.03687,0.82379
455.7,0.13923,0.03705,0.82372
455.8,0.13912,0.03723,0.82365
455.9,0.13901,0.03741,0.82358
456.0,0.13890,0.03759,0.82351
456.1,0.13879,0.03777,0.82344
456.2,0.13868,0.03795,0.82337
456.3,0.13856,0.03813,0.82330
456.4,0.13845,0.03832,0.82323
456.5,0.13834,0.03850,0.82316
456.6,0.13822,0.03869,0.82309
456.7,0.13811,0.03888,0.82302
456.8,0.13799,0.03907,0.82294
456.9,0.13787,0.03926,0.82287
457.0,0.13775,0.03945,0.82279
457.1,0.13763,0.03965,0.82272
457.2,0.13751,0.03984,0.82264
457.3,0.13739,0.04004,0.82257
457.4,0.13727,0.04024,0.82249
457.5,0.13715,0.04044,0.82241
457.6,0.13703,0.04064,0.82234
457.7,0.13691,0.04084,0.82226
457.8,0.13678,0.04104,0.82218
457.9,0.13666,0.04125,0.82210
458.0,0.13653,0.04145,0.82202
458.1,0.13641,0.04166,0.82193
458.2,0.13628,0.04187,0.82185
458.3,0.13615,0.04208,0.82177
458.4,0.13603,0.04229,0.82168
458.5,0.13590,0.04250,0.82160
458.6,0.13577,0.04272,0.82151
458.7,0.13564,0.04293,0.82143
458.8,0.13551,0.04315,0.82134
458.9,0.13538,0.04337,0.82125
459.0,0.13525,0.04359,0.82116
459.1,0.13512,0.04381,0.82107
459.2,0.13499,0.04404,0.82098
459.3,0.13485,0.04426,0.82088
459.4,0.13472,0.04449,0.82079
459.5,0.13459,0.04472,0.82070
459.6,0.13445,0.04495,0.82060
459.7,0.13432,0.04518,0.82050
459.8,0.13419,0.04541,0.82040
459.9,0.13405,0.04565,0.82030
460.0,0.13392,0.04588,0.82020
460.1,0.13378,0.04612,0.82010
460.2,0.13364,0.04636,0.82000
460.3,0.13351,0.04660,0.81989
460.4,0.13337,0.04684,0.81979
460.5,0.13324,0.04709,0.81968
460.6,0.13310,0.04733,0.81957
460.7,0.13296,0.04758,0.81946
460.8,0.13282,0.04783,0.81935
460.9,0.13268,0.04808,0.81923
461.0,0.13254,0.04834,0.81912
461.1,0.13240,0.04859,0.81900
461.2,0.13226,0.04885,0.81889
461.3,0.13212,0.04911,0.81877
461.4,0.13198,0.04937,0.81865
461.5,0.13184,0.04963,0.81853
461.6,0.13170,0.04990,0.81840
461.7,0.13156,0.05016,0.81828
461.8,0.13141,0.05043,0.81815
461.9,0.13127,0.05070,0.81803
462.0,0.13112,0.05098,0.81790
462.1,0.13098,0.05125,0.81777
462.2,0.13083,0.05153,0.81764
462.3,0.13069,0.05181,0.81750
462.4,0.13054,0.05209,0.81737
462.5,0.13039,0.05238,0.81723
462.6,0.13024,0.05266,0.81709
462.7,0.13009,0.05295,0.81695
462.8,0.12994,0.05325,0.81681
462.9,0.12979,0.05354,0.81667
463.0,0.12964,0.05384,0.81652
463.1,0.12949,0.05414,0.81638
463.2,0.12933,0.05444,0.81623
463.3,0.12918,0.05474,0.81608
463.4,0.12902,0.05505,0.81593
463.5,0.12886,0.05536,0.81578
